x1,x2,y1,y2
3.022,538.537,-1.103,-0.09
3.086,539.316,-1.003,-0.05
3.204,540.172,-0.903,-0.01
3.375,541.105,-0.803,0.03
3.601,542.114,-0.703,-0.01
3.88,543.199,-0.779,-0.064
4.214,544.362,-0.856,-0.118
4.601,545.601,-0.932,-0.172
4.948,546.739,-1.009,-0.226
5.256,547.778,-1.086,-0.279
5.523,548.717,-1.162,-0.333
5.75,549.556,-1.239,-0.387
5.937,550.295,-1.139,-0.347
6.085,550.934,-1.039,-0.307
6.192,551.472,-0.939,-0.267
6.259,551.911,-0.839,-0.227
6.287,552.25,-0.739,-0.187
6.274,552.489,-0.639,-0.147
6.301,552.628,-0.539,-0.107
6.288,552.667,-0.439,-0.067
6.316,552.605,-0.339,-0.027
6.303,552.444,-0.239,0.013
6.33,552.183,-0.139,-0.027
6.318,551.822,-0.039,0.013
6.345,551.361,0.061,-0.027
6.332,550.8,0.161,0.013
6.359,550.138,0.261,-0.027
6.347,549.377,0.361,0.013
6.374,548.516,0.461,-0.027
6.361,547.555,0.561,0.013
6.389,546.494,0.661,-0.027
6.376,545.333,0.761,0.013
6.403,544.071,0.861,-0.027
6.39,542.71,0.961,0.013
6.418,541.249,1.061,-0.027
6.405,539.688,1.161,0.013
6.432,538.027,1.261,-0.027
6.42,536.266,1.361,0.013
6.447,534.404,1.461,-0.027
6.434,532.443,1.561,0.013
6.461,530.382,1.661,-0.027
6.449,528.221,1.761,0.013
6.476,525.96,1.861,-0.027
6.463,523.599,1.961,0.013
6.49,521.137,2.061,-0.027
6.478,518.576,2.161,0.013
6.505,515.915,2.261,-0.027
6.492,513.154,2.361,0.013
6.52,510.293,2.461,-0.027
6.507,507.332,2.561,0.013
6.534,504.27,2.661,-0.027
6.521,501.109,2.761,0.013
6.549,497.848,2.861,-0.027
6.536,494.487,2.961,0.013
6.563,491.026,3.061,-0.027
6.551,487.465,3.161,0.013
6.578,483.803,3.261,-0.027
6.565,480.042,3.361,0.013
6.592,476.181,3.461,-0.027
6.58,472.22,3.561,0.013
6.607,468.159,3.661,-0.027
6.594,463.998,3.761,0.013
6.622,459.736,3.861,-0.027
6.609,455.375,3.961,0.013
6.636,450.914,4.061,-0.027
6.623,446.353,4.161,0.013
6.651,441.692,4.261,-0.027
6.638,436.931,4.361,0.013
6.665,432.069,4.461,-0.027
6.653,427.108,4.561,0.013
6.68,422.047,4.661,-0.027
6.667,416.886,4.761,0.013
6.694,411.625,4.861,-0.027
6.682,406.264,4.961,0.013
6.709,400.802,5.061,-0.027
6.696,395.241,5.161,0.013
6.724,389.58,5.261,-0.027
6.711,383.819,5.361,0.013
6.738,377.958,5.461,-0.027
6.725,371.997,5.561,0.013
6.753,365.936,5.661,-0.027
6.74,359.774,5.761,0.013
6.767,353.513,5.861,-0.027
6.755,347.152,5.961,0.013
6.782,340.691,6.061,-0.027
6.769,334.13,6.161,0.013
6.796,327.469,6.261,-0.027
6.784,320.707,6.361,0.013
6.811,313.846,6.461,-0.027
6.798,306.885,6.561,0.013
6.826,299.824,6.661,-0.027
6.813,292.663,6.761,0.013
6.84,285.402,6.861,-0.027
6.827,278.04,6.961,0.013
6.855,270.579,7.061,-0.027
6.842,263.018,7.161,0.013
6.869,255.357,7.261,-0.027
6.857,247.596,7.361,0.013
6.884,239.735,7.461,-0.027
6.871,231.773,7.561,0.013
6.858,223.812,7.661,-0.027
6.846,215.851,7.761,0.013
6.833,207.89,7.861,-0.027
6.82,199.929,7.961,0.013
6.808,191.968,7.961,0.013
6.795,184.006,7.961,0.013
6.782,176.045,7.961,0.013
6.769,168.084,7.961,0.013
6.757,160.123,7.961,0.013
6.744,152.162,7.961,0.013
6.731,144.201,7.961,0.013
6.718,136.239,7.961,0.013
6.706,128.278,7.961,0.013
6.693,120.317,7.961,0.013
6.68,112.356,7.961,0.013
6.668,104.395,7.961,0.013
6.655,96.434,7.961,0.013
6.642,88.472,7.961,0.013
6.629,80.511,7.961,0.013
6.617,72.55,7.961,0.013
-95.975,353.5,7.961,0.013
-95.975,353.3,7.961,0.013
-96.015,353,7.961,0.013
-95.994,352.799,7.961,0.013
-95.985,352.696,7.961,0.013
-95.982,352.69,0.2,0
-95.976,352.779,0.3,0.04
-95.963,352.963,0.201,-0.021
-95.934,353.239,0.103,-0.009
-95.891,353.607,0.006,-0.003
-95.832,354.067,-0.09,-0.005
-95.813,354.428,-0.184,-0.013
-95.834,354.688,-0.276,-0.029
-95.815,354.848,-0.368,-0.044
-95.837,354.909,-0.46,-0.059
-95.818,354.869,-0.36,-0.019
-95.839,354.729,-0.26,0.021
-95.765,354.682,-0.16,-0.019
-95.676,354.727,-0.06,0.021
-95.572,354.864,0.04,-0.019
-95.452,355.093,0.14,0.021
-95.318,355.415,0.047,-0.074
-95.168,355.829,-0.045,-0.089
-95.004,356.335,-0.137,-0.104
-94.824,356.933,-0.229,-0.119
-94.629,357.624,-0.322,-0.134
-94.419,358.407,-0.414,-0.15
-94.194,359.282,-0.506,-0.165
-94.008,360.057,-0.598,-0.18
-93.863,360.732,-0.691,-0.195
-93.758,361.308,-0.783,-0.21
-93.693,361.783,-0.875,-0.225
-93.668,362.158,-0.775,-0.185
-93.682,362.433,-0.675,-0.145
-93.657,362.608,-0.575,-0.105
-93.672,362.683,-0.475,-0.065
-93.647,362.658,-0.375,-0.025
-93.661,362.534,-0.275,0.015
-93.581,362.501,-0.175,-0.025
-93.486,362.561,-0.075,0.015
-93.375,362.712,0.025,-0.025
-93.249,362.957,0.125,0.015
-93.108,363.293,0.033,-0.08
-92.952,363.722,-0.06,-0.095
-92.781,364.243,-0.152,-0.111
-92.595,364.856,-0.244,-0.126
-92.394,365.561,-0.336,-0.141
-92.177,366.359,-0.429,-0.156
-91.946,367.249,-0.521,-0.171
-91.699,368.231,-0.613,-0.186
-91.437,369.305,-0.705,-0.201
-91.16,370.472,-0.798,-0.216
-90.868,371.731,-0.89,-0.232
-90.561,373.082,-0.982,-0.247
-90.238,374.526,-1.074,-0.262
-89.956,375.869,-1.167,-0.277
-89.713,377.112,-1.259,-0.292
-89.511,378.256,-1.351,-0.307
-89.349,379.299,-1.443,-0.322
-89.226,380.243,-1.343,-0.282
-89.144,381.086,-1.243,-0.242
-89.101,381.83,-1.143,-0.202
-89.099,382.473,-1.043,-0.162
-89.137,383.016,-0.943,-0.122
-89.134,383.46,-0.843,-0.082
-89.172,383.803,-0.743,-0.042
-89.114,384.239,-0.643,-0.002
-89.042,384.767,-0.543,0.038
-88.954,385.387,-0.443,-0.002
-88.851,386.1,-0.343,0.038
-88.733,386.904,-0.436,-0.058
-88.6,387.801,-0.528,-0.073
-88.452,388.79,-0.62,-0.088
-88.288,389.872,-0.712,-0.103
-88.11,391.046,-0.805,-0.118
-87.916,392.311,-0.897,-0.133
-87.707,393.67,-0.989,-0.148
-87.483,395.12,-1.081,-0.163
-87.244,396.663,-1.174,-0.179
-86.99,398.298,-1.266,-0.194
-86.721,400.025,-1.358,-0.209
-86.491,401.652,-1.45,-0.224
-86.302,403.179,-1.543,-0.239
-86.153,404.607,-1.635,-0.254
-86.044,405.934,-1.727,-0.269
-85.974,407.161,-1.627,-0.229
-85.945,408.288,-1.527,-0.189
-85.956,409.316,-1.427,-0.149
-85.926,410.243,-1.327,-0.109
-85.937,411.07,-1.227,-0.069
-85.908,411.797,-1.127,-0.029
-85.918,412.424,-1.027,0.011
-85.834,413.144,-0.927,-0.029
-85.734,413.956,-0.827,0.011
-85.62,414.86,-0.727,-0.029
-85.49,415.856,-0.627,0.011
-85.345,416.944,-0.719,-0.084
-85.185,418.125,-0.812,-0.1
-85.01,419.398,-0.904,-0.115
-84.819,420.763,-0.996,-0.13
-84.614,422.221,-1.088,-0.145
-84.393,423.77,-1.181,-0.16
-84.158,425.412,-1.273,-0.175
-83.962,426.954,-1.365,-0.19
-83.806,428.396,-1.457,-0.205
-83.691,429.738,-1.55,-0.221
-83.615,430.98,-1.642,-0.236
-83.579,432.122,-1.542,-0.196
-83.584,433.164,-1.442,-0.156
-83.548,434.106,-1.342,-0.116
-83.552,434.948,-1.242,-0.076
-83.516,435.69,-1.142,-0.036
-83.521,436.332,-1.042,0.004
-83.43,437.067,-0.942,-0.036
-83.324,437.893,-0.842,0.004
-83.203,438.812,-0.742,-0.036
-83.067,439.823,-0.642,0.004
-82.915,440.926,-0.734,-0.091
-82.749,442.122,-0.826,-0.106
-82.567,443.409,-0.919,-0.121
-82.37,444.789,-1.011,-0.136
-82.159,446.262,-1.103,-0.151
-81.932,447.826,-1.196,-0.166
-81.69,449.483,-1.288,-0.182
-81.432,451.232,-1.38,-0.197
-81.16,453.073,-1.472,-0.212
-80.872,455.007,-1.565,-0.227
-80.57,457.033,-1.657,-0.242
-80.252,459.151,-1.749,-0.257
-79.919,461.361,-1.841,-0.272
-79.571,463.663,-1.934,-0.287
-79.208,466.058,-2.026,-0.303
-78.83,468.545,-2.118,-0.318
-78.436,471.124,-2.21,-0.333
-78.028,473.796,-2.303,-0.348
-77.604,476.56,-2.395,-0.363
-77.166,479.416,-2.487,-0.378
-76.712,482.364,-2.579,-0.393
-76.243,485.405,-2.672,-0.409
-75.814,488.345,-2.764,-0.424
-75.425,491.186,-2.856,-0.439
-75.076,493.926,-2.948,-0.454
-74.767,496.567,-3.041,-0.469
-74.498,499.107,-2.941,-0.429
-74.269,501.548,-2.841,-0.389
-74.08,503.889,-2.741,-0.349
-73.931,506.129,-2.641,-0.309
-73.822,508.27,-2.541,-0.269
-73.753,510.31,-2.441,-0.229
-73.724,512.251,-2.341,-0.189
-73.734,514.091,-2.241,-0.149
-73.705,515.832,-2.141,-0.109
-73.716,517.472,-2.041,-0.069
-73.613,519.198,-1.941,-0.029
-73.467,521.007,-1.841,0.011
-73.281,522.899,-1.741,-0.029
-73.053,524.873,-1.641,0.011
-72.783,526.929,-1.726,-0.104
-72.473,529.069,-1.809,-0.145
-72.202,531.109,-1.891,-0.187
-71.971,533.048,-1.974,-0.228
-71.781,534.888,-2.057,-0.269
-71.63,536.627,-2.14,-0.311
-71.519,538.267,-2.04,-0.271
-71.449,539.806,-1.94,-0.231
-71.418,541.246,-1.84,-0.191
-71.427,542.585,-1.74,-0.151
-71.397,543.825,-1.64,-0.111
-71.406,544.964,-1.54,-0.071
-71.375,546.004,-1.44,-0.031
-71.385,546.943,-1.34,0.009
-71.354,547.783,-1.24,-0.031
-71.363,548.522,-1.14,0.009
-71.332,549.162,-1.04,-0.031
-71.342,549.702,-0.94,0.009
-71.311,550.141,-0.84,-0.031
-71.239,550.663,-0.74,0.009
-71.126,551.268,-0.64,-0.031
-70.971,551.956,-0.54,0.009
-70.775,552.726,-0.44,-0.031
-70.538,553.579,-0.522,-0.072
-70.259,554.515,-0.605,-0.113
-69.939,555.534,-0.688,-0.155
-69.577,556.635,-0.77,-0.196
-69.174,557.819,-0.853,-0.237
-68.73,559.085,-0.936,-0.279
-68.245,560.435,-1.018,-0.32
-67.718,561.867,-1.101,-0.361
-67.15,563.382,-1.184,-0.403
-66.54,564.979,-1.267,-0.444
-65.889,566.659,-1.349,-0.485
-65.278,568.239,-1.432,-0.527
-64.708,569.72,-1.515,-0.568
-64.177,571.1,-1.597,-0.61
-63.686,572.38,-1.68,-0.651
-63.235,573.56,-1.58,-0.611
-62.824,574.64,-1.48,-0.571
-62.453,575.62,-1.38,-0.531
-62.122,576.501,-1.28,-0.491
-61.831,577.281,-1.18,-0.451
-61.58,577.961,-1.08,-0.411
-61.37,578.541,-0.98,-0.371
-61.199,579.021,-0.88,-0.331
-61.068,579.401,-0.78,-0.291
-60.977,579.682,-0.68,-0.251
-60.926,579.862,-0.58,-0.211
-60.915,579.942,-0.48,-0.171
-60.863,580.105,-0.38,-0.131
-60.769,580.35,-0.28,-0.091
-60.634,580.679,-0.18,-0.051
-60.458,581.09,-0.08,-0.011
-60.241,581.583,-0.163,-0.052
-59.982,582.16,-0.246,-0.094
-59.681,582.819,-0.328,-0.135
-59.34,583.561,-0.411,-0.176
-58.957,584.385,-0.494,-0.218
-58.532,585.293,-0.576,-0.259
-58.067,586.283,-0.659,-0.3
-57.559,587.355,-0.742,-0.342
-57.092,588.328,-0.825,-0.383
-56.665,589.201,-0.907,-0.424
-56.278,589.973,-0.99,-0.466
-55.931,590.646,-1.073,-0.507
-55.624,591.219,-0.973,-0.467
-55.357,591.691,-0.873,-0.427
-55.049,592.247,-0.773,-0.387
-54.699,592.885,-0.673,-0.347
-54.308,593.606,-0.573,-0.307
-53.875,594.409,-0.473,-0.267
-53.402,595.295,-0.555,-0.308
-52.887,596.264,-0.638,-0.35
-52.33,597.316,-0.721,-0.391
-51.732,598.45,-0.804,-0.432
-51.093,599.667,-0.886,-0.474
-50.413,600.967,-0.969,-0.515
-49.691,602.35,-1.052,-0.556
-49.009,603.632,-1.134,-0.598
-48.367,604.815,-1.217,-0.639
-47.765,605.897,-1.3,-0.681
-47.203,606.88,-1.382,-0.722
-46.681,607.762,-1.282,-0.682
-46.199,608.545,-1.182,-0.642
-45.758,609.227,-1.082,-0.602
-45.356,609.81,-0.982,-0.562
-44.994,610.292,-0.882,-0.522
-44.672,610.674,-0.782,-0.482
-44.39,610.957,-0.682,-0.442
-44.148,611.139,-0.582,-0.402
-43.946,611.222,-0.482,-0.362
-43.784,611.204,-0.382,-0.322
-43.663,611.087,-0.282,-0.282
-43.499,611.052,-0.182,-0.242
-43.295,611.1,-0.082,-0.202
-43.049,611.231,0.018,-0.162
-42.762,611.444,0.118,-0.122
-42.433,611.74,0.035,-0.163
-42.063,612.119,-0.048,-0.205
-41.733,612.397,-0.131,-0.246
-41.443,612.576,-0.213,-0.287
-41.193,612.655,-0.296,-0.329
-40.983,612.634,-0.379,-0.37
-40.813,612.512,-0.279,-0.33
-40.683,612.291,-0.179,-0.29
-40.593,611.97,-0.079,-0.25
-40.543,611.549,0.021,-0.21
-40.533,611.027,0.121,-0.17
-40.563,610.406,0.221,-0.13
-40.554,609.685,0.321,-0.09
-40.584,608.863,0.421,-0.05
-40.492,608.125,0.521,-0.01
-40.36,607.469,0.621,0.03
-40.186,606.896,0.721,-0.01
-39.97,606.405,0.821,0.03
-39.714,605.998,0.739,-0.091
-39.416,605.673,0.656,-0.133
-39.076,605.43,0.573,-0.174
-38.695,605.271,0.49,-0.215
-38.273,605.194,0.408,-0.257
-37.81,605.2,0.325,-0.298
-37.305,605.288,0.242,-0.339
-36.759,605.46,0.16,-0.381
-36.171,605.714,0.077,-0.422
-35.543,606.05,-0.006,-0.463
-34.873,606.47,-0.089,-0.505
-34.161,606.972,-0.171,-0.546
-33.408,607.556,-0.254,-0.587
-32.614,608.224,-0.337,-0.629
-31.778,608.974,-0.419,-0.67
-30.901,609.807,-0.502,-0.712
-29.983,610.723,-0.585,-0.753
-29.024,611.721,-0.667,-0.794
-28.023,612.802,-0.75,-0.836
-26.98,613.966,-0.833,-0.877
-25.897,615.212,-0.916,-0.918
-24.772,616.541,-0.998,-0.96
-23.605,617.953,-1.081,-1.001
-22.398,619.448,-1.164,-1.042
-21.23,620.842,-1.246,-1.084
-20.102,622.137,-1.329,-1.125
-19.015,623.332,-1.412,-1.166
-17.967,624.426,-1.495,-1.208
-16.959,625.421,-1.395,-1.168
-15.992,626.315,-1.295,-1.128
-15.064,627.11,-1.195,-1.088
-14.176,627.805,-1.095,-1.048
-13.329,628.399,-0.995,-1.008
-12.521,628.894,-0.895,-0.968
-11.753,629.288,-0.795,-0.928
-11.026,629.583,-0.695,-0.888
-10.338,629.778,-0.595,-0.848
-9.69,629.872,-0.495,-0.808
-9.082,629.867,-0.395,-0.768
-8.515,629.761,-0.295,-0.728
-7.987,629.556,-0.195,-0.688
-7.499,629.251,-0.095,-0.648
-7.052,628.845,0.005,-0.608
-6.644,628.34,0.105,-0.568
-6.276,627.734,0.205,-0.528
-5.949,627.029,0.305,-0.488
-5.661,626.223,0.405,-0.448
-5.413,625.318,0.505,-0.408
-5.206,624.313,0.605,-0.368
-5.038,623.207,0.705,-0.328
-4.91,622.002,0.805,-0.288
-4.823,620.696,0.905,-0.248
-4.775,619.291,1.005,-0.208
-4.767,617.786,1.105,-0.168
-4.8,616.18,1.205,-0.128
-4.792,614.475,1.305,-0.088
-4.824,612.669,1.405,-0.048
-4.817,610.764,1.505,-0.008
-4.849,608.759,1.605,0.032
-4.841,606.653,1.705,-0.008
-4.873,604.448,1.805,0.032
-4.866,602.142,1.905,-0.008
-4.898,599.737,2.005,0.032
-4.89,597.231,2.105,-0.008
-4.923,594.626,2.205,0.032
-4.915,591.921,2.305,-0.008
-4.947,589.115,2.405,0.032
-4.94,586.21,2.505,-0.008
-4.972,583.204,2.605,0.032
-4.964,580.099,2.705,-0.008
-4.997,576.894,2.805,0.032
-4.989,573.588,2.905,-0.008
-5.021,570.183,3.005,0.032
-5.014,566.677,3.105,-0.008
-5.046,563.072,3.205,0.032
-5.038,559.367,3.305,-0.008
-5.071,555.561,3.405,0.032
-5.063,551.656,3.505,-0.008
-5.095,547.65,3.605,0.032
-5.088,543.545,3.705,-0.008
-5.12,539.339,3.805,0.032
-5.112,535.034,3.905,-0.008
-5.144,530.629,4.005,0.032
-5.137,526.123,4.105,-0.008
-5.169,521.518,4.205,0.032
-5.161,516.812,4.305,-0.008
-5.194,512.007,4.405,0.032
-5.186,507.102,4.505,-0.008
-5.218,502.096,4.605,0.032
-5.211,496.991,4.705,-0.008
-5.243,491.785,4.805,0.032
-5.235,486.48,4.905,-0.008
-5.268,481.075,5.005,0.032
-5.26,475.569,5.105,-0.008
-5.292,469.964,5.205,0.032
-5.285,464.258,5.305,-0.008
-5.317,458.453,5.405,0.032
-5.309,452.548,5.505,-0.008
-5.342,446.542,5.605,0.032
-5.334,440.437,5.705,-0.008
-5.366,434.231,5.805,0.032
-5.359,427.926,5.905,-0.008
-5.391,421.52,6.005,0.032
-5.383,415.015,6.105,-0.008
-5.415,408.41,6.205,0.032
-5.408,401.704,6.305,-0.008
-5.44,394.899,6.405,0.032
-5.432,387.993,6.505,-0.008
-5.465,380.988,6.605,0.032
-5.457,373.883,6.705,-0.008
-5.489,366.677,6.805,0.032
-5.482,359.372,6.905,-0.008
-5.514,351.966,7.005,0.032
-5.506,344.461,7.105,-0.008
-5.539,336.856,7.205,0.032
-5.531,329.15,7.305,-0.008
-5.563,321.345,7.405,0.032
-5.556,313.439,7.505,-0.008
-5.548,305.534,7.605,0.032
-5.54,297.628,7.705,-0.008
-5.533,289.723,7.805,0.032
-5.525,281.818,7.905,-0.008
-5.517,273.912,7.905,-0.008
-5.509,266.007,7.905,-0.008
-5.502,258.101,7.905,-0.008
-5.494,250.196,7.905,-0.008
-5.486,242.291,7.905,-0.008
-5.479,234.385,7.905,-0.008
-5.471,226.48,7.905,-0.008
-5.463,218.574,7.905,-0.008
-5.456,210.669,7.905,-0.008
-5.448,202.764,7.905,-0.008
-5.44,194.858,7.905,-0.008
-5.433,186.953,7.905,-0.008
-5.425,179.047,7.905,-0.008
-5.417,171.142,7.905,-0.008
-5.41,163.236,7.905,-0.008
-5.402,155.331,7.905,-0.008
-5.394,147.426,7.905,-0.008
-5.387,139.52,7.905,-0.008
-5.379,131.615,7.905,-0.008
-5.371,123.709,7.905,-0.008
-5.364,115.804,7.905,-0.008
-5.356,107.899,7.905,-0.008
-5.348,99.993,7.905,-0.008
-5.34,92.088,7.905,-0.008
-5.333,84.182,7.905,-0.008
-5.325,76.277,7.905,-0.008
-5.317,68.372,7.905,-0.008
116.061,353.5,7.905,-0.008
116.054,353.5,7.905,-0.008
116.074,353.599,7.905,-0.008
116.032,353.798,7.905,-0.008
116.002,354.094,7.905,-0.008
115.978,354.487,0.593,0.007
115.952,354.976,-0.099,-0.019
115.917,355.559,-0.198,0.042
115.868,356.234,-0.296,0.03
115.803,357.002,-0.393,0.024
115.723,357.862,-0.489,0.026
115.629,358.814,-0.583,0.034
115.519,359.858,-0.675,0.049
115.393,360.994,-0.768,0.065
115.253,362.223,-0.86,0.08
115.098,363.544,-0.952,0.095
114.927,364.958,-1.044,0.11
114.742,366.463,-1.137,0.125
114.541,368.061,-1.229,0.14
114.325,369.751,-1.321,0.155
114.094,371.533,-1.413,0.171
113.848,373.408,-1.506,0.186
113.642,375.182,-1.598,0.201
113.475,376.857,-1.69,0.216
113.349,378.431,-1.782,0.231
113.263,379.906,-1.875,0.246
113.217,381.28,-1.775,0.206
113.211,382.555,-1.675,0.166
113.245,383.729,-1.575,0.126
113.239,384.804,-1.475,0.086
113.272,385.778,-1.375,0.046
113.266,386.653,-1.275,0.006
113.3,387.427,-1.175,-0.034
113.294,388.102,-1.075,0.006
113.273,388.869,-0.975,-0.034
113.236,389.728,-0.875,0.006
113.185,390.679,-0.775,-0.034
113.118,391.723,-0.675,0.006
113.036,392.858,-0.767,0.021
112.939,394.087,-0.859,0.036
112.827,395.407,-0.951,0.052
112.7,396.819,-1.044,0.067
112.558,398.324,-1.136,0.082
112.4,399.921,-1.228,0.097
112.228,401.611,-1.32,0.112
112.04,403.392,-1.413,0.127
111.837,405.266,-1.505,0.142
111.619,407.232,-1.597,0.157
111.386,409.29,-1.689,0.173
111.138,411.441,-1.782,0.188
110.875,413.684,-1.874,0.203
110.596,416.019,-1.966,0.218
110.296,418.444,-2.058,0.233
109.967,420.957,-2.151,0.248
109.604,423.556,-2.243,0.263
109.199,426.237,-2.335,0.278
108.746,428.998,-2.425,0.3
108.24,431.836,-2.513,0.329
107.679,434.75,-2.599,0.364
107.065,437.741,-2.681,0.405
106.397,440.809,-2.761,0.453
105.675,443.953,-2.838,0.506
104.899,447.174,-2.914,0.56
104.069,450.471,-2.991,0.614
103.185,453.845,-3.067,0.668
102.248,457.295,-3.144,0.722
101.256,460.822,-3.221,0.776
100.211,464.426,-3.297,0.83
99.111,468.106,-3.374,0.884
97.958,471.863,-3.45,0.938
96.751,475.696,-3.527,0.992
95.584,479.43,-3.604,1.045
94.457,483.063,-3.68,1.099
93.37,486.596,-3.757,1.153
92.323,490.03,-3.833,1.207
91.316,493.363,-3.733,1.167
90.348,496.596,-3.633,1.127
89.421,499.73,-3.533,1.087
88.534,502.763,-3.433,1.047
87.687,505.697,-3.333,1.007
86.88,508.53,-3.233,0.967
86.113,511.263,-3.133,0.927
85.386,513.897,-3.033,0.887
84.699,516.43,-2.933,0.847
84.051,518.863,-2.833,0.807
83.444,521.197,-2.733,0.767
82.877,523.43,-2.633,0.727
82.35,525.564,-2.533,0.687
81.863,527.597,-2.433,0.647
81.416,529.53,-2.333,0.607
81.009,531.364,-2.233,0.567
80.642,533.097,-2.133,0.527
80.315,534.731,-2.033,0.487
80.027,536.264,-1.933,0.447
79.78,537.697,-1.833,0.407
79.573,539.031,-1.733,0.367
79.312,540.441,-1.633,0.327
78.997,541.927,-1.533,0.287
78.628,543.49,-1.433,0.247
78.206,545.13,-1.333,0.207
77.729,546.846,-1.41,0.261
77.293,548.463,-1.487,0.315
76.896,549.979,-1.563,0.369
76.539,551.395,-1.64,0.423
76.223,552.712,-1.716,0.477
75.946,553.928,-1.616,0.437
75.71,555.044,-1.516,0.397
75.513,556.061,-1.416,0.357
75.356,556.977,-1.316,0.317
75.24,557.793,-1.216,0.277
75.163,558.51,-1.116,0.237
75.127,559.126,-1.016,0.197
75.036,559.819,-0.916,0.157
74.892,560.588,-0.816,0.117
74.694,561.435,-0.716,0.077
74.441,562.357,-0.616,0.037
74.135,563.357,-0.693,0.09
73.775,564.432,-0.77,0.144
73.362,565.585,-0.846,0.198
72.894,566.814,-0.923,0.252
72.372,568.12,-0.999,0.306
71.891,569.325,-1.076,0.36
71.449,570.431,-1.152,0.414
71.047,571.436,-1.229,0.468
70.686,572.342,-1.306,0.522
70.364,573.148,-1.206,0.482
70.082,573.853,-1.106,0.442
69.841,574.459,-1.006,0.402
69.639,574.965,-0.906,0.362
69.477,575.37,-0.806,0.322
69.356,575.676,-0.706,0.282
69.274,575.882,-0.606,0.242
69.232,575.987,-0.506,0.202
69.231,575.993,-0.406,0.162
69.269,575.898,-0.306,0.122
69.268,575.704,-0.206,0.082
69.306,575.41,-0.106,0.042
69.304,575.015,-0.006,0.002
69.294,574.715,0.094,-0.038
69.276,574.509,0.194,0.002
69.249,574.397,0.294,-0.038
69.214,574.378,0.394,0.002
69.17,574.454,0.3,0.01
69.167,574.43,0.206,0.018
69.203,574.306,0.112,0.027
69.2,574.082,0.018,0.035
69.236,573.758,-0.076,0.044
69.233,573.334,0.024,0.004
69.269,572.81,0.124,-0.036
69.217,572.38,0.224,0.004
69.157,572.044,0.324,-0.036
69.088,571.802,0.424,0.004
69.011,571.654,0.524,-0.036
68.925,571.601,0.43,0.052
68.832,571.641,0.336,0.06
68.729,571.775,0.242,0.069
68.619,572.004,0.148,0.077
68.548,572.132,0.054,0.085
68.517,572.16,-0.04,0.094
68.527,572.089,-0.134,0.102
68.496,571.917,-0.228,0.111
68.505,571.646,-0.128,0.071
68.475,571.274,-0.028,0.031
68.484,570.802,0.072,-0.009
68.454,570.231,0.172,0.031
68.415,569.753,0.272,-0.009
68.367,569.37,0.372,0.031
68.311,569.08,0.472,-0.009
68.247,568.885,0.572,0.031
68.175,568.784,0.478,0.039
68.094,568.776,0.383,0.047
68.004,568.863,0.289,0.056
67.907,569.044,0.195,0.064
67.801,569.319,0.101,0.073
67.686,569.688,0.007,0.081
67.563,570.151,-0.087,0.089
67.432,570.708,-0.181,0.098
67.292,571.359,-0.275,0.106
67.144,572.105,-0.369,0.114
66.988,572.944,-0.463,0.123
66.823,573.877,-0.557,0.131
66.65,574.905,-0.651,0.14
66.468,576.026,-0.745,0.148
66.278,577.242,-0.839,0.156
66.073,578.549,-0.933,0.165
65.847,579.947,-1.027,0.173
65.591,581.433,-1.121,0.182
65.301,583.005,-1.216,0.19
64.97,584.659,-1.308,0.205
64.59,586.393,-1.398,0.227
64.163,588.206,-1.486,0.255
63.689,590.1,-1.571,0.29
63.167,592.073,-1.654,0.332
62.597,594.126,-1.734,0.379
62.067,596.078,-1.814,0.427
61.577,597.931,-1.893,0.475
61.127,599.684,-1.973,0.522
60.717,601.337,-2.053,0.57
60.347,602.89,-1.953,0.53
60.017,604.343,-1.853,0.49
59.727,605.696,-1.753,0.45
59.477,606.949,-1.653,0.41
59.268,608.101,-1.553,0.37
59.098,609.154,-1.453,0.33
58.968,610.107,-1.353,0.29
58.878,610.96,-1.253,0.25
58.828,611.713,-1.153,0.21
58.818,612.366,-1.053,0.17
58.848,612.919,-0.953,0.13
58.838,613.372,-0.853,0.09
58.781,613.904,-0.753,0.05
58.675,614.517,-0.653,0.01
58.522,615.209,-0.553,-0.03
58.322,615.981,-0.453,0.01
58.073,616.832,-0.533,0.058
57.777,617.764,-0.612,0.105
57.434,618.775,-0.692,0.153
57.043,619.866,-0.772,0.201
56.604,621.036,-0.852,0.248
56.117,622.287,-0.931,0.296
55.583,623.617,-1.011,0.344
55.007,625.03,-1.091,0.391
54.471,626.343,-1.171,0.439
53.976,627.556,-1.25,0.487
53.52,628.669,-1.33,0.534
53.104,629.682,-1.413,0.576
52.729,630.595,-1.313,0.536
52.393,631.408,-1.213,0.496
52.097,632.121,-1.113,0.456
51.841,632.734,-1.013,0.416
51.626,633.246,-0.913,0.376
51.45,633.659,-0.813,0.336
51.314,633.972,-0.713,0.296
51.219,634.185,-0.613,0.256
51.163,634.298,-0.513,0.216
51.147,634.311,-0.413,0.176
51.172,634.224,-0.313,0.136
51.156,634.037,-0.213,0.096
51.18,633.75,-0.113,0.056
51.165,633.363,-0.013,0.016
51.189,632.876,0.087,-0.024
51.173,632.289,0.187,0.016
51.177,631.8,0.287,-0.024
51.119,631.411,0.387,0.016
51.081,631.121,0.487,-0.024
51.062,630.929,0.587,0.016
