x1,x2,y1,y2
-62.45726523,569.1205683,-1.828741692,-2.397760711
-60.05950452,570.9493099,-1.728741692,-2.357760711
-57.70174381,572.6780516,-1.628741692,-2.317760711
-55.3839831,574.3067933,-1.528741692,-2.277760711
-53.10622239,575.835535,-1.428741692,-2.237760711
-50.86846167,577.2642767,-1.328741692,-2.197760711
-48.67070096,578.5930184,-1.228741692,-2.157760711
-46.51294025,579.8217601,-1.128741692,-2.117760711
-44.39517954,580.9505018,-1.028741692,-2.077760711
-42.31741883,581.9792435,-0.928741692,-2.037760711
-40.27965812,582.9079852,-0.828741692,-1.997760711
-38.28189741,583.7367269,-0.728741692,-1.957760711
-36.3241367,584.4654686,-0.628741692,-1.917760711
-34.40637599,585.0942102,-0.528741692,-1.877760711
-32.52861528,585.6229519,-0.428741692,-1.837760711
-30.69085456,586.0516936,-0.328741692,-1.797760711
-28.89309385,586.3804353,-0.228741692,-1.757760711
-27.13533314,586.609177,-0.128741692,-1.717760711
-25.41757243,586.7379187,-0.028741692,-1.677760711
-23.73981172,586.7666604,0.071258308,-1.637760711
-22.10205101,586.6954021,0.171258308,-1.597760711
-20.5042903,586.5241438,0.271258308,-1.557760711
-18.94652959,586.2528855,0.371258308,-1.517760711
-17.42876888,585.8816272,0.471258308,-1.477760711
-15.95100817,585.4103689,0.571258308,-1.437760711
-14.51324745,584.8391105,0.671258308,-1.397760711
-13.11548674,584.1678522,0.771258308,-1.357760711
-11.75772603,583.3965939,0.871258308,-1.317760711
-10.43996532,582.5253356,0.971258308,-1.277760711
-9.16220461,581.5540773,1.071258308,-1.237760711
-7.924443899,580.482819,1.171258308,-1.197760711
-6.726683188,579.3115607,1.271258308,-1.157760711
-5.568922477,578.0403024,1.371258308,-1.117760711
-4.451161766,576.6690441,1.471258308,-1.077760711
-3.373401055,575.1977858,1.571258308,-1.037760711
-2.335640344,573.6265275,1.671258308,-0.997760711
-1.337879633,571.9552692,1.771258308,-0.957760711
-0.380118922,570.1840109,1.871258308,-0.917760711
0.537641789,568.3127525,1.971258308,-0.877760711
1.4154025,566.3414942,2.071258308,-0.837760711
2.253163211,564.2702359,2.171258308,-0.797760711
3.050923922,562.0989776,2.271258308,-0.757760711
3.808684633,559.8277193,2.371258308,-0.717760711
4.526445344,557.456461,2.471258308,-0.677760711
5.204206055,554.9852027,2.571258308,-0.637760711
5.841966766,552.4139444,2.671258308,-0.597760711
6.439727477,549.7426861,2.771258308,-0.557760711
6.997488188,546.9714278,2.871258308,-0.517760711
7.515248899,544.1001695,2.971258308,-0.477760711
7.99300961,541.1289112,3.071258308,-0.437760711
8.430770321,538.0576528,3.171258308,-0.397760711
8.828531032,534.8863945,3.271258308,-0.357760711
9.186291743,531.6151362,3.371258308,-0.317760711
9.504052454,528.2438779,3.471258308,-0.277760711
9.781813165,524.7726196,3.571258308,-0.237760711
10.01957388,521.2013613,3.671258308,-0.197760711
10.21733459,517.530103,3.771258308,-0.157760711
10.3750953,513.7588447,3.871258308,-0.117760711
10.49285601,509.8875864,3.971258308,-0.077760711
10.57061672,505.9163281,4.071258308,-0.037760711
10.60837743,501.8450698,4.171258308,0.002239289
10.60613814,497.6738115,4.271258308,-0.037760711
10.64389885,493.4025531,4.371258308,0.002239289
10.64165956,489.0312948,4.471258308,-0.037760711
10.67942027,484.5600365,4.571258308,0.002239289
10.67718099,479.9887782,4.671258308,-0.037760711
10.7149417,475.3175199,4.771258308,0.002239289
10.71270241,470.5462616,4.871258308,-0.037760711
10.75046312,465.6750033,4.971258308,0.002239289
10.74822383,460.703745,5.071258308,-0.037760711
10.78598454,455.6324867,5.171258308,0.002239289
10.78374525,450.4612284,5.271258308,-0.037760711
10.82150596,445.1899701,5.371258308,0.002239289
10.81926667,439.8187118,5.471258308,-0.037760711
10.85702738,434.3474534,5.571258308,0.002239289
10.8547881,428.7761951,5.671258308,-0.037760711
10.89254881,423.1049368,5.771258308,0.002239289
10.89030952,417.3336785,5.871258308,-0.037760711
10.92807023,411.4624202,5.971258308,0.002239289
10.92583094,405.4911619,6.071258308,-0.037760711
10.96359165,399.4199036,6.171258308,0.002239289
10.96135236,393.2486453,6.271258308,-0.037760711
10.99911307,386.977387,6.371258308,0.002239289
10.99687378,380.6061287,6.471258308,-0.037760711
11.03463449,374.1348704,6.571258308,0.002239289
11.03239521,367.5636121,6.671258308,-0.037760711
11.07015592,360.8923537,6.771258308,0.002239289
11.06791663,354.1210954,6.871258308,-0.037760711
11.10567734,347.2498371,6.971258308,0.002239289
11.10343805,340.2785788,7.071258308,-0.037760711
11.14119876,333.2073205,7.171258308,0.002239289
11.13895947,326.0360622,7.271258308,-0.037760711
11.17672018,318.7648039,7.371258308,0.002239289
11.17448089,311.3935456,7.471258308,-0.037760711
11.2122416,303.9222873,7.571258308,0.002239289
11.21000232,296.351029,7.671258308,-0.037760711
11.24776303,288.6797707,7.771258308,0.002239289
11.24552374,280.9085124,7.871258308,-0.037760711
11.28328445,273.037254,7.971258308,0.002239289
11.28104516,265.0659957,7.971258308,0.002239289
11.27880587,257.0947374,7.971258308,0.002239289
11.27656658,249.1234791,7.971258308,0.002239289
11.27432729,241.1522208,7.971258308,0.002239289
11.272088,233.1809625,7.971258308,0.002239289
11.26984871,225.2097042,7.971258308,0.002239289
11.26760943,217.2384459,7.971258308,0.002239289
11.26537014,209.2671876,7.971258308,0.002239289
11.26313085,201.2959293,7.971258308,0.002239289
11.26089156,193.324671,7.971258308,0.002239289
11.25865227,185.3534127,7.971258308,0.002239289
11.25641298,177.3821543,7.971258308,0.002239289
11.25417369,169.410896,7.971258308,0.002239289
11.2519344,161.4396377,7.971258308,0.002239289
11.24969511,153.4683794,7.971258308,0.002239289
11.24745582,145.4971211,7.971258308,0.002239289
11.24521654,137.5258628,7.971258308,0.002239289
11.24297725,129.5546045,7.971258308,0.002239289
11.24073796,121.5833462,7.971258308,0.002239289
11.23849867,113.6120879,7.971258308,0.002239289
11.23625938,105.6408296,7.971258308,0.002239289
11.23402009,97.66957126,7.971258308,0.002239289
11.2317808,89.69831295,7.971258308,0.002239289
11.22954151,81.72705464,7.971258308,0.002239289
11.22730222,73.75579634,7.971258308,0.002239289
11.22506294,65.78453803,7.971258308,0.002239289
-399.4176561,431.9,0,0
-399.4176561,431.9,-0.1,0.04
-399.4576561,432,-0.2,0
-399.4576561,432.2,-0.3,0.04
-399.4976561,432.5,-0.399878165,-0.006979899
-399.4906762,432.8998782,-0.499390975,0.019068806
-399.509745,433.3992691,-0.598295355,-0.041836887
-399.4679081,433.9975645,-0.696348968,-0.029671507
-399.4382366,434.6939135,-0.793310519,-0.024401142
-399.4138355,435.487224,-0.888940039,-0.025983481
-399.387852,436.376164,-0.982999184,-0.03436786
-399.3534841,437.3591632,-1.075251523,-0.049495331
-399.3039888,438.4344147,-1.165462827,-0.07129873
-399.23269,439.5998776,-1.253401351,-0.099702758
-399.1329873,440.8532789,-1.338838122,-0.134624077
-398.9983632,442.192117,-1.421547213,-0.175971406
-398.8223918,443.6136642,-1.501306023,-0.223645635
-398.5987462,445.1149703,-1.577895541,-0.277539948
-398.3212062,446.6928658,-1.651100622,-0.337539948
-397.9836663,448.3439664,-1.720710241,-0.403523801
-397.5801425,450.0646767,-1.786517756,-0.475362381
-397.1047801,451.8511944,-1.848321155,-0.552919432
-396.5518607,453.6995156,-1.905923305,-0.636051727
-395.9158089,455.6054389,-1.959132194,-0.724609249
-395.1911997,457.5645711,-2.007761159,-0.81843537
-394.3727643,459.5723322,-2.051629119,-0.917367044
-393.4553973,461.6239614,-2.090560793,-1.021235004
-392.4341623,463.7145221,-2.124386914,-1.129863969
-391.3042983,465.8389091,-2.152944436,-1.243072858
-390.0612254,467.9918535,-2.176076731,-1.360675009
-388.7005504,470.1679302,-2.193633782,-1.482478407
-387.218072,472.361564,-2.211190832,-1.604281806
-385.6137902,474.5727548,-2.228747883,-1.726085205
-383.887705,476.8015027,-2.246304933,-1.847888604
-382.0398164,479.0478077,-2.263861984,-1.969692003
-380.0701244,481.3116696,-2.281419034,-2.091495402
-377.978629,483.5930887,-2.298976085,-2.213298801
-375.7653302,485.8920648,-2.316533135,-2.3351022
-373.430228,488.2085979,-2.334090186,-2.456905598
-370.9733224,490.5426881,-2.351647236,-2.578708997
-368.3946134,492.8943353,-2.369204286,-2.700512396
-365.694101,495.2635396,-2.386761337,-2.822315795
-362.8717852,497.6503009,-2.404318387,-2.944119194
-359.927666,500.0546193,-2.421875438,-3.065922593
-356.8617434,502.4764948,-2.439432488,-3.187725992
-353.6740174,504.9159273,-2.456989539,-3.309529391
-350.3644881,507.3729168,-2.480121834,-3.427131541
-346.9373565,509.8530386,-2.508679356,-3.54034043
-343.3970161,512.361718,-2.542505477,-3.648969395
-339.7480467,514.9042235,-2.581437151,-3.752837355
-335.9952093,517.4856606,-2.625305111,-3.851769029
-332.1434403,520.1109657,-2.673934076,-3.94559515
-328.1978452,522.7848998,-2.727142965,-4.034152672
-324.1636925,525.5120428,-2.780351854,-4.122710194
-320.0409823,528.2923946,-2.833560742,-4.211267716
-315.8297146,531.1259554,-2.733560742,-4.171267716
-311.6584469,533.8595161,-2.633560742,-4.131267716
-307.5271791,536.4930768,-2.533560742,-4.091267716
-303.4359114,539.0266376,-2.433560742,-4.051267716
-299.3846437,541.4601983,-2.333560742,-4.011267716
-295.373376,543.7937591,-2.233560742,-3.971267716
-291.4021083,546.0273198,-2.133560742,-3.931267716
-287.4708406,548.1608806,-2.033560742,-3.891267716
-283.5795728,550.1944413,-1.933560742,-3.851267716
-279.7283051,552.128002,-1.833560742,-3.811267716
-275.9170374,553.9615628,-1.733560742,-3.771267716
-272.1457697,555.6951235,-1.633560742,-3.731267716
-268.414502,557.3286843,-1.533560742,-3.691267716
-264.7232343,558.862245,-1.433560742,-3.651267716
-261.0719665,560.2958058,-1.333560742,-3.611267716
-257.4606988,561.6293665,-1.233560742,-3.571267716
-253.8894311,562.8629272,-1.133560742,-3.531267716
-250.3581634,563.996488,-1.033560742,-3.491267716
-246.8668957,565.0300487,-0.933560742,-3.451267716
-243.415628,565.9636095,-0.833560742,-3.411267716
-240.0043602,566.7971702,-0.733560742,-3.371267716
-236.6330925,567.5307309,-0.633560742,-3.331267716
-233.3018248,568.1642917,-0.533560742,-3.291267716
-230.0105571,568.6978524,-0.433560742,-3.251267716
-226.7592894,569.1314132,-0.333560742,-3.211267716
-223.5480217,569.4649739,-0.233560742,-3.171267716
-220.3767539,569.6985347,-0.286769631,-3.259825238
-217.1169287,569.9853043,-0.339978519,-3.34838276
-213.7685459,570.3252828,-0.393187408,-3.436940282
-210.3316057,570.7184702,-0.446396297,-3.525497804
-206.8061079,571.1648665,-0.499605185,-3.614055326
-203.1920525,571.6644717,-0.552814074,-3.702612848
-199.4894397,572.2172858,-0.452814074,-3.662612848
-195.8268268,572.6700998,-0.352814074,-3.622612848
-192.204214,573.0229139,-0.252814074,-3.582612848
-188.6216011,573.275728,-0.152814074,-3.542612848
-185.0789883,573.4285421,-0.052814074,-3.502612848
-181.5763754,573.4813561,0.047185926,-3.462612848
-178.1137626,573.4341702,0.147185926,-3.422612848
-174.6911498,573.2869843,0.247185926,-3.382612848
-171.3085369,573.0397984,0.347185926,-3.342612848
-167.9659241,572.6926124,0.447185926,-3.302612848
-164.6633112,572.2454265,0.547185926,-3.262612848
-161.4006984,571.6982406,0.647185926,-3.222612848
-158.1780855,571.0510547,0.747185926,-3.182612848
-154.9954727,570.3038687,0.847185926,-3.142612848
-151.8528598,569.4566828,0.947185926,-3.102612848
-148.750247,568.5094969,1.047185926,-3.062612848
-145.6876341,567.462311,1.147185926,-3.022612848
-142.6650213,566.315125,1.247185926,-2.982612848
-139.6824084,565.0679391,1.347185926,-2.942612848
-136.7397956,563.7207532,1.447185926,-2.902612848
-133.8371827,562.2735672,1.547185926,-2.862612848
-130.9745699,560.7263813,1.647185926,-2.822612848
-128.151957,559.0791954,1.747185926,-2.782612848
-125.3693442,557.3320095,1.847185926,-2.742612848
-122.6267313,555.4848235,1.947185926,-2.702612848
-119.9241185,553.5376376,2.047185926,-2.662612848
-117.2615056,551.4904517,2.147185926,-2.622612848
-114.6388928,549.3432658,2.247185926,-2.582612848
-112.0562799,547.0960798,2.347185926,-2.542612848
-109.5136671,544.7488939,2.447185926,-2.502612848
-107.0110543,542.301708,2.547185926,-2.462612848
-104.5484414,539.7545221,2.647185926,-2.422612848
-102.1258286,537.1073361,2.747185926,-2.382612848
-99.74321571,534.3601502,2.847185926,-2.342612848
-97.40060286,531.5129643,2.947185926,-2.302612848
-95.09799001,528.5657784,3.047185926,-2.262612848
-92.83537717,525.5185924,3.147185926,-2.222612848
-90.61276432,522.3714065,3.247185926,-2.182612848
-88.43015147,519.1242206,3.347185926,-2.142612848
-86.28753862,515.7770347,3.447185926,-2.102612848
-84.18492577,512.3298487,3.547185926,-2.062612848
-82.12231293,508.7826628,3.647185926,-2.022612848
-80.09970008,505.1354769,3.747185926,-1.982612848
-78.11708723,501.3882909,3.847185926,-1.942612848
-76.17447438,497.541105,3.947185926,-1.902612848
-74.27186154,493.5939191,4.047185926,-1.862612848
-72.40924869,489.5467332,4.147185926,-1.822612848
-70.58663584,485.3995472,4.247185926,-1.782612848
-68.80402299,481.1523613,4.347185926,-1.742612848
-67.06141014,476.8051754,4.447185926,-1.702612848
-65.3587973,472.3579895,4.547185926,-1.662612848
-63.69618445,467.8108035,4.647185926,-1.622612848
-62.0735716,463.1636176,4.747185926,-1.582612848
-60.49095875,458.4164317,4.847185926,-1.542612848
-58.9483459,453.5692458,4.947185926,-1.502612848
-57.44573306,448.6220598,5.047185926,-1.462612848
-55.98312021,443.5748739,5.147185926,-1.422612848
-54.56050736,438.427688,5.247185926,-1.382612848
-53.17789451,433.1805021,5.347185926,-1.342612848
-51.83528167,427.8333161,5.447185926,-1.302612848
-50.53266882,422.3861302,5.547185926,-1.262612848
-49.27005597,416.8389443,5.647185926,-1.222612848
-48.04744312,411.1917584,5.747185926,-1.182612848
-46.86483027,405.4445724,5.847185926,-1.142612848
-45.72221743,399.5973865,5.947185926,-1.102612848
-44.61960458,393.6502006,6.047185926,-1.062612848
-43.55699173,387.6030146,6.147185926,-1.022612848
-42.53437888,381.4558287,6.247185926,-0.982612848
-41.55176603,375.2086428,6.347185926,-0.942612848
-40.60915319,368.8614569,6.447185926,-0.902612848
-39.70654034,362.4142709,6.547185926,-0.862612848
-38.84392749,355.867085,6.647185926,-0.822612848
-38.02131464,349.2198991,6.747185926,-0.782612848
-37.2387018,342.4727132,6.847185926,-0.742612848
-36.49608895,335.6255272,6.947185926,-0.702612848
-35.7934761,328.6783413,7.047185926,-0.662612848
